sample_id,room,camera_uuid,all_scale,core_scale,category_match_scale,category_bim_nonedge_scale,category_interior_scale,category_balanced_scale,category_match_q40_scale,category_match_q45_scale,category_match_q50_scale,category_match_q55_scale,category_match_q60_scale,category_match_q65_scale,category_match_q70_scale,category_match_q75_scale,category_match_q80_scale,category_match_q85_scale,all_scale_support,core_scale_support,category_match_scale_support,category_bim_nonedge_scale_support,category_interior_scale_support,category_balanced_available_classes,category_balanced_fallback_to_all,all__scale_all__count,all__scale_all__abs_rel,all__scale_all__mae,all__scale_all__rmse,all__scale_all__delta1,all__scale_core__count,all__scale_core__abs_rel,all__scale_core__mae,all__scale_core__rmse,all__scale_core__delta1,all__scale_category_match__count,all__scale_category_match__abs_rel,all__scale_category_match__mae,all__scale_category_match__rmse,all__scale_category_match__delta1,all__scale_category_match_bim_nonedge__count,all__scale_category_match_bim_nonedge__abs_rel,all__scale_category_match_bim_nonedge__mae,all__scale_category_match_bim_nonedge__rmse,all__scale_category_match_bim_nonedge__delta1,all__scale_category_match_interior__count,all__scale_category_match_interior__abs_rel,all__scale_category_match_interior__mae,all__scale_category_match_interior__rmse,all__scale_category_match_interior__delta1,all__scale_category_balanced__count,all__scale_category_balanced__abs_rel,all__scale_category_balanced__mae,all__scale_category_balanced__rmse,all__scale_category_balanced__delta1,all__scale_category_match_q40__count,all__scale_category_match_q40__abs_rel,all__scale_category_match_q40__mae,all__scale_category_match_q40__rmse,all__scale_category_match_q40__delta1,all__scale_category_match_q45__count,all__scale_category_match_q45__abs_rel,all__scale_category_match_q45__mae,all__scale_category_match_q45__rmse,all__scale_category_match_q45__delta1,all__scale_category_match_q50__count,all__scale_category_match_q50__abs_rel,all__scale_category_match_q50__mae,all__scale_category_match_q50__rmse,all__scale_category_match_q50__delta1,all__scale_category_match_q55__count,all__scale_category_match_q55__abs_rel,all__scale_category_match_q55__mae,all__scale_category_match_q55__rmse,all__scale_category_match_q55__delta1,all__scale_category_match_q60__count,all__scale_category_match_q60__abs_rel,all__scale_category_match_q60__mae,all__scale_category_match_q60__rmse,all__scale_category_match_q60__delta1,all__scale_category_match_q65__count,all__scale_category_match_q65__abs_rel,all__scale_category_match_q65__mae,all__scale_category_match_q65__rmse,all__scale_category_match_q65__delta1,all__scale_category_match_q70__count,all__scale_category_match_q70__abs_rel,all__scale_category_match_q70__mae,all__scale_category_match_q70__rmse,all__scale_category_match_q70__delta1,all__scale_category_match_q75__count,all__scale_category_match_q75__abs_rel,all__scale_category_match_q75__mae,all__scale_category_match_q75__rmse,all__scale_category_match_q75__delta1,all__scale_category_match_q80__count,all__scale_category_match_q80__abs_rel,all__scale_category_match_q80__mae,all__scale_category_match_q80__rmse,all__scale_category_match_q80__delta1,all__scale_category_match_q85__count,all__scale_category_match_q85__abs_rel,all__scale_category_match_q85__mae,all__scale_category_match_q85__rmse,all__scale_category_match_q85__delta1
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_28,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.4173614978790283,1.3704620599746702,1.3709250688552854,1.3707361698150475,1.3706467151641843,1.5162264108657837,1.361386179924011,1.3709250688552854,1.382999062538147,1.480990779390392,1.499139618873305,1.5065257549285889,1.5120993852615356,1.5176085233688354,1.5230660438537598,1.5276073217391968,254016,176615,166687,166170,164907,3,False,253583,0.11208446725956098,0.1780040666871094,0.23941450039810322,0.9237567187074843,253583,0.1244144619459295,0.20276289926936647,0.2753755814510446,0.859746118627826,253583,0.12419189398767926,0.20245078118071408,0.27501524489054135,0.8605781933331493,253583,0.12428196766184421,0.20257763851459099,0.27516228139689447,0.860124692901338,253583,0.12432495340201329,0.20263791374599613,0.27523186306532316,0.859998501476834,253583,0.09975793289253446,0.1353339842601772,0.16949072004073185,0.9994281951077162,253583,0.12959356082114146,0.20944728059007642,0.28245700520299405,0.8390310075990899,253583,0.12419189398767926,0.20245078118071408,0.27501524489054135,0.8605781933331493,253583,0.11960969198958488,0.19512420579652565,0.2656523510551795,0.8751454158993308,253583,0.10400955544639448,0.15042460484729464,0.19311755386246324,0.9979967111359989,253583,0.10181831034477709,0.14264862429369227,0.1807128374721778,0.9992704558270862,253583,0.10092752228411953,0.13948638533959967,0.17580224356103633,0.9994715734098895,253583,0.10025546684198322,0.13710045063905987,0.1721557998700105,0.9994912908199682,253583,0.0995913235084547,0.13474243228535732,0.16860513289192433,0.999353268949417,253583,0.09893351716498722,0.13240676783167324,0.1651436521636468,0.9991915861867712,253583,0.09838621208453863,0.13046336370066305,0.16230830152591622,0.9991008861004089
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_29,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.5701415538787842,1.569644570350647,1.57078218460083,1.5707263946533203,1.570686101913452,1.7129568934394193,1.5681024789810178,1.57078218460083,1.5746341943740845,1.5784476399415985,1.580811023712158,1.5843521356582642,1.589561104774475,1.5966587066650388,1.608009696006775,1.6317868232711243,254016,244879,235956,234973,233756,3,False,253100,0.05649038098303543,0.12276915810646064,0.3430670971235032,0.8923152903990518,253100,0.05638568689451969,0.12277559520603874,0.3432928623122857,0.8921770051363097,253100,0.05662915464434351,0.1227634680958804,0.34277639032888985,0.8926985381272224,253100,0.056616898383925265,0.12276384631879053,0.3428016929502739,0.8926748320821809,253100,0.05660806689649837,0.12276413359575147,0.3428199685979344,0.8925839589095219,253100,0.11091746071429942,0.1364891234437075,0.2887715527060673,0.992303437376531,253100,0.05607887029000963,0.12280794663421725,0.34399472851860896,0.8916910312129593,253100,0.05662915464434351,0.1227634680958804,0.34277639032888985,0.8926985381272224,253100,0.05754743648229512,0.12278608200908979,0.3410358592309726,0.8946898459107072,253100,0.058581313656217604,0.1228913020856858,0.3393254992182372,0.8970802054523903,253100,0.05927654004251305,0.12299167604396485,0.33827189672181257,0.8984195969972343,253100,0.06037763751560856,0.12317961035840175,0.33670263974370246,0.9011181351244567,253100,0.062094355651936356,0.12351675650692891,0.3344149173990407,0.9156538917423943,253100,0.06457885019895332,0.12406609980803805,0.3313381432720834,0.9398854207822995,253100,0.06881653835919982,0.1251064687282,0.3265174685677433,0.9482813117344923,253100,0.07826301613178759,0.12763026866645316,0.3168404043053049,0.96516001580403
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_3,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.2552258372301686,1.2536964416503906,1.2562592029571533,1.2562620639801025,1.2563703060150146,1.1393753725965434,1.2548866271972656,1.2562592029571533,1.2572815418243408,1.258246898651123,1.2592592239379883,1.2604327201843262,1.2620904445648193,1.264041125774278,1.2670236825942993,1.2717949151992798,254016,210698,178960,178065,176076,4,False,250667,0.04920622475273569,0.09324888642249515,0.25331076644733785,0.9482341113908094,250667,0.04879650655454231,0.09268528674637418,0.25254175163503606,0.9495266628634802,250667,0.0494978348333617,0.09364059576201934,0.2538381864567308,0.9473963465474116,250667,0.04949865716801749,0.09364169193813045,0.2538396552789652,0.9473963465474116,250667,0.04952986514691158,0.09368323483766977,0.2538952600659777,0.9471569851635836,250667,0.10224705670448422,0.12773659123695258,0.24035854268632562,0.9765266269592726,250667,0.04911303427346394,0.09312219148702912,0.25313904079668054,0.9484615047054459,250667,0.0494978348333617,0.09364059576201934,0.2538381864567308,0.9473963465474116,250667,0.049797264356626826,0.09403642563823651,0.2543660695106773,0.9463152309637887,250667,0.05008963211657457,0.09441746893443718,0.2548700847415816,0.9455373064663478,250667,0.050406218626902574,0.09482480701179823,0.2554043824238076,0.9449907646399406,250667,0.05078569811738569,0.09530669748822346,0.2560310765920478,0.944488105733902,250667,0.05134437738085898,0.09600498299987575,0.256929676842936,0.9438178938591837,250667,0.052033492664039616,0.09685237504738313,0.25800680296316064,0.9431117777768913,250667,0.053144808056007214,0.09820013607765812,0.2596945153383095,0.9427008740679866,250667,0.05504306096944524,0.10047907282811464,0.26249454196374905,0.9427248102063694
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_30,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.0866009825143343,1.0467556715011597,1.04782235622406,1.047348421812003,1.0470701456069946,1.2362591490133334,1.0415512323379517,1.04782235622406,1.058133840560913,1.1795774698257446,1.1905274391174316,1.1932098865509033,1.1953781843185425,1.1988235712051392,1.2033478021621704,1.2120000123977661,251495,186804,179721,178392,176155,4,False,253155,0.1286294952893137,0.24360823973226642,0.34029596580989985,0.7909344077738935,253155,0.14013897930783936,0.2742954937966859,0.38825488042003,0.4792834429499714,253155,0.1394831673065533,0.27325577654483224,0.38696003323294104,0.4911970926902491,253155,0.13977094157116804,0.2737153243791113,0.38753532695839454,0.48524421796922834,253155,0.13994260175860435,0.2739869271161298,0.3878730862166816,0.4824633129900654,253155,0.11358437528980853,0.146007599321308,0.17738851829603525,0.9983883391598033,253155,0.1436960930784948,0.27961223507988886,0.3945799957968329,0.4381584404811282,253155,0.1394831673065533,0.27325577654483224,0.38696003323294104,0.4911970926902491,253155,0.1346001224348789,0.2641628201362756,0.3744711612364186,0.6543303509707491,253155,0.11916138495773469,0.18266238585458527,0.23386409781725226,0.9985384448262922,253155,0.11807951488679304,0.17556477958540906,0.222210395246268,0.9985463451245284,253155,0.11781476037124293,0.17382704937272742,0.2193989831932593,0.9985265943789378,253155,0.11760080573138995,0.1724225709647919,0.21713988578282367,0.9984752424404021,253155,0.11726102129614996,0.17019153889543448,0.2135759512610884,0.9984752424404021,253155,0.11681506475224941,0.16726276517486505,0.20894642380401862,0.9984436412474571,253155,0.1159633421452375,0.1616659791217504,0.2002655881876914,0.9984001896071577
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_31,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.3562154935969783,1.2930748462677002,1.2929394245147705,1.2929972410202026,1.2929720878601074,1.3414530208873452,1.2909952402114868,1.2929394245147705,1.295111060142517,1.2984246611594783,1.3039419651031494,1.3138401508331299,1.366695880856619,1.3966535329818723,1.4148783683776855,1.4786896705580734,244820,159116,146536,145986,145041,4,False,254016,0.0893989642599286,0.12893501687752687,0.1581611794612126,0.9765762786596119,254016,0.09106733843643841,0.15679905826564242,0.20493751555530287,0.9775329113126732,254016,0.09107752575811504,0.15686398463520349,0.20505395007775548,0.9775368480725624,254016,0.09107316797266499,0.1568362567844571,0.20500423351630853,0.9775368480725624,254016,0.09107506224257397,0.15684831874577893,0.2050258617029764,0.9775368480725624,254016,0.08966739538003675,0.13527935219665346,0.16746150995284168,0.9768006739732931,254016,0.09123246877587617,0.15780418700545382,0.2067312215733189,0.9775880259511212,254016,0.09107752575811504,0.15686398463520349,0.20505395007775548,0.9775368480725624,254016,0.09092297707630155,0.15582985052842208,0.2031931142308637,0.9775014172335601,254016,0.09072293680187368,0.1542788460777036,0.20038035818567174,0.9774423658352229,254016,0.09049512645903704,0.15177009731383784,0.19577143579281128,0.9773557571176619,254016,0.09026078191828109,0.14738574350038278,0.187755921031287,0.9772140337616528,254016,0.08923994246319582,0.12450485049497499,0.1523618961622589,0.9764699861426052,254016,0.08897496556969801,0.11226045342951142,0.1402337560875739,0.9762022864701436,254016,0.08900086894369545,0.10520609637919948,0.13662226557124674,0.9760251322751323,254016,0.09681002316580004,0.09728449382803983,0.14857275773304854,0.9759385235575712
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_32,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.0039936304092407,1.0026785135269165,1.0025839805603027,1.0020242929458618,1.0019704103469849,1.0343855285800236,1.0008209943771362,1.0025839805603027,1.0046070814125618,1.0068846940994263,1.0092936754226685,1.0119658708572388,1.0161527395248413,1.0220941305160522,1.0317539691925004,1.0678414106369019,248200,188640,180022,175150,173053,4,False,247510,0.08171741909572974,0.16761951496924185,0.2572231392122773,0.9254979596783969,247510,0.08278911922775367,0.1692312653141982,0.2590466143927773,0.9214577188800452,247510,0.08286683772753668,0.1693476181478964,0.259177803187236,0.9211870227465557,247510,0.08332831188843953,0.17003749571052792,0.25995482268665804,0.9194375984808695,247510,0.0833728597981204,0.17010399756621922,0.2600296556336677,0.9193365924609107,247510,0.06491039104516856,0.13563456326863976,0.21607359487980535,0.9967839683245121,247510,0.08432982845486721,0.1715275147355815,0.26162714855253083,0.9165003434204678,247510,0.08286683772753668,0.1693476181478964,0.259177803187236,0.9211870227465557,247510,0.08122504361157236,0.16687316695652432,0.2563735812978298,0.9274695971879924,247510,0.07944749862809261,0.16413883449253344,0.2532251727657684,0.935877338289362,247510,0.07766991350073525,0.16131980137113927,0.24990544781643223,0.9500020201203991,247510,0.07581758595824868,0.15827484042672146,0.24623586005432496,0.9681063391378126,247510,0.07312233479036175,0.15364234139004562,0.24051489842613943,0.9843642681103794,247510,0.06979889999122764,0.14738706792286152,0.23246108197103732,0.9911437921700134,247510,0.06576487792351872,0.13803876487203406,0.2195480458813117,0.9959799604056402,247510,0.05877376337666589,0.10796958903010062,0.17407363417541727,0.9986505595733506
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_33,hallway_7,c8c806b1bd7945318612b9aa514221d9,0.958470642566681,0.9607023596763612,0.9615685880183973,0.9613455355167225,0.9614441037177681,0.9707078933715823,0.9559700369834541,0.9615685880183973,0.9662867784500123,0.9707775235174401,0.9746397256849911,0.9781223535537339,0.981818199157715,0.9869627058504712,0.9958457827553654,1.0071411848034102,252541,210914,206443,205402,203209,3,False,253949,0.06612780972033203,0.10686244432636328,0.15611051747150798,0.9982358662566105,253949,0.0649400174987145,0.1048212192572665,0.1533718424306122,0.9982437418536793,253949,0.06449236726096058,0.10403721065796209,0.15231220411551602,0.9982437418536793,253949,0.06460695475330779,0.10423865150759222,0.1525848584868569,0.9982437418536793,253949,0.06455627847077722,0.10414962973065495,0.152464399634022,0.9982437418536793,253949,0.0601838527843628,0.09602563478900598,0.1412593350464012,0.998263430846351,253949,0.06752697731689995,0.10919031900329815,0.1591933647346201,0.9982279906595419,253949,0.06449236726096058,0.10403721065796209,0.15231220411551602,0.9982437418536793,253949,0.062175014375935894,0.09984226925651848,0.14657583425818138,0.9982476796522136,253949,0.06015391134592834,0.09596644836581653,0.1411761067380063,0.998263430846351,253949,0.058565229838844275,0.09273130077668477,0.13658442248842442,0.998263430846351,253949,0.05725491051332847,0.0898970742702655,0.13248985525967147,0.9982752442419541,253949,0.056003238316033314,0.08698738369754073,0.12819700847086016,0.9982949332346258,253949,0.05449382985274279,0.08310551328311855,0.1223218252596588,0.998318560025832,253949,0.0524656971155247,0.07681338017374374,0.11250098687029013,0.998342186817038,253949,0.05101775521377389,0.06964667620559131,0.10076943491038177,0.9983697514067785
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_34,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.4397058486938477,1.4187396168703281,1.4186991453170776,1.419175738096206,1.41931431293474,1.4111721515655518,1.4141925573348997,1.4186991453170776,1.4227365255355835,1.427480936050415,1.4332247972488403,1.4359415769577029,1.4376351833335155,1.4443005323410036,1.4685766696929934,1.5386623144142992,204645,110603,98496,89794,88785,5,False,209144,0.031091949823188806,0.07132991599787195,0.10600524742120637,0.997174195769422,209144,0.04068845080852447,0.09158454319291968,0.11538289898168047,0.9977001491795127,209144,0.04070976593298368,0.09163276227212822,0.11541248089967138,0.9977001491795127,209144,0.04045884469196075,0.0910656278777614,0.11506612476643967,0.9976714608116896,209144,0.04038610971085366,0.09090140587432755,0.11496649760049923,0.9976714608116896,209144,0.04478602749675718,0.10092493768484888,0.12157836478958077,0.997963125884558,209144,0.04312652498415726,0.09712871864112595,0.11895217895229047,0.9978388096239911,209144,0.04070976593298368,0.09163276227212822,0.11541248089967138,0.9977001491795127,209144,0.038621082324636354,0.08695024185078432,0.11265725762625829,0.9975758329189458,209144,0.03629644979824061,0.08187790614747055,0.10996326737533285,0.9974323910798302,209144,0.03369317937773335,0.07642510389468192,0.10754707940406458,0.9973032934246261,209144,0.03255340953784486,0.07413825272455898,0.10674413322169318,0.997250698083617,209144,0.03187742765206144,0.07282037398385431,0.1063574668453038,0.9972124469265196,209144,0.029532162951900646,0.06854231305796875,0.1057027968772168,0.9971072562445014,209144,0.025958378074371635,0.06537209324946533,0.1147508934580102,0.9969351260375626,209144,0.04917030279924829,0.1384463521421756,0.20233770344223265,0.9961414145277895
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_35,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.3106893301010132,1.288581371307373,1.288512915372409,1.289002537727356,1.288999319076538,1.3148247055124502,1.2870967388153076,1.288512915372409,1.2898950576782227,1.2912019491195679,1.2933686971664429,1.2965789794918403,1.3062453269958496,1.332367181777954,1.3427741527557373,1.346495509147644,201289,108020,100468,87659,86102,4,False,215919,0.036538381292881714,0.09950678147322202,0.13189720373940034,0.997730630467907,215919,0.05052715186480193,0.13613312391572524,0.16127882876775426,0.9977723127654352,215919,0.05057236927035904,0.13625206252738306,0.1613817695044464,0.9977723127654352,215919,0.050249001643120184,0.13540154415291547,0.16064655105304881,0.9977723127654352,215919,0.05025112618198507,0.13540713171838586,0.16065137472088034,0.9977723127654352,215919,0.03412478662225268,0.09320835396086725,0.12749229828040926,0.997735261834299,215919,0.051509725518373455,0.13871835203418428,0.1635255032146292,0.9977723127654352,215919,0.05057236927035904,0.13625206252738306,0.1613817695044464,0.9977723127654352,215919,0.04966042303337025,0.13385377291742095,0.1593142527751759,0.9977676813990431,215919,0.04880114564903727,0.13159527632219106,0.15738249478655764,0.9977676813990431,215919,0.0473833354112478,0.1278720091194205,0.1542318292210016,0.9977584186662591,215919,0.04530139027958161,0.1224120657176529,0.1496908793272646,0.997749155933475,215919,0.03921842249917098,0.10650035276269815,0.13707439802426985,0.997739893200691,215919,0.025091603065176167,0.0696504575385044,0.1142352587668358,0.9977167363687308,215919,0.020794347775509547,0.058776875261050916,0.1113766824359558,0.9976426345064584,215919,0.01952539722801519,0.05569224781806952,0.11136071970158241,0.9976194776744983
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_36,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.2537485361099243,1.1575471765777288,1.244979977607727,1.2466870546340942,1.2469135522842407,1.153719864670518,1.239661693572998,1.244979977607727,1.2498695850372314,1.254275918006897,1.2564308643341064,1.2610868215560913,1.2833594083785511,1.2924622297270494,1.3098490238189697,1.3551952838897703,224631,159317,131838,119106,115542,5,False,223324,0.08657503138455877,0.2384966422407574,0.3264524692530202,0.9731018609732944,223324,0.14564959015796058,0.41444636726070433,0.48189728910058943,0.9578907775250309,223324,0.0912827958917961,0.25371552884538134,0.33852584469726243,0.9732003725528828,223324,0.09036405062577466,0.25074859819056555,0.3361292819827509,0.9731869391556662,223324,0.09024222065361959,0.25035506064233626,0.33581292941384594,0.9731869391556662,223324,0.14832429238894024,0.42182863413656624,0.4888089547372405,0.9474082498970107,223324,0.09415342328133686,0.26297339171038275,0.3461269142997124,0.9732093281510272,223324,0.0912827958917961,0.25371552884538134,0.33852584469726243,0.9732003725528828,223324,0.08865401469538237,0.245222394634567,0.33171988183051776,0.9731735057584496,223324,0.08629279813445825,0.2375830427169548,0.32574566934303445,0.9731108165714388,223324,0.08514070197224133,0.23385225050868635,0.32288149921116505,0.9731108165714388,223324,0.08265702542418671,0.2258026092383541,0.3168283682738166,0.9731466389640164,223324,0.07092608351461954,0.1876705984849266,0.2907502754012658,0.9730839497770056,223324,0.06623180365396276,0.17236726578516598,0.2816661591210711,0.973025738389067,223324,0.05746623328133549,0.1437170172990595,0.2673220718343837,0.9729451380057674,223324,0.044117873692895604,0.09663844586942152,0.2522499340066199,0.9727302036503018
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_37,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.0742973778169898,1.0676876828395796,1.1266984522336356,1.1267197132110596,1.1270174980163574,1.0239271903031018,1.1227018594734977,1.1266984522336356,1.1306151151657104,1.1350048780441284,1.1381546258926392,1.1414538621902466,1.1460795402526855,1.1511433124542236,1.1575775861730153,1.1654740571975708,253458,206230,167018,166197,163679,4,False,252913,0.07575821279025552,0.11888352513889748,0.23353325566785998,0.9857223630260208,252913,0.07817104200091009,0.11931023496477083,0.232237486232097,0.9805703937717714,252913,0.06418302842276846,0.12301925312438947,0.258845971672739,0.9873316120563198,252913,0.06418553359876936,0.12302640878886906,0.25886105570659057,0.9873316120563198,252913,0.06422145010461429,0.12312741874566761,0.25907310604146006,0.9873316120563198,252913,0.09605342096194813,0.1262880560271576,0.2353979152607031,0.9632126462459423,252913,0.06386343702790193,0.12177962711852655,0.25606690480857514,0.987355335629248,252913,0.06418302842276846,0.12301925312438947,0.258845971672739,0.9873316120563198,252913,0.06476019361014912,0.1244257811729577,0.2616878608344744,0.9872999806257488,252913,0.06565468612436415,0.126189578624376,0.2650077183109841,0.9872723031239992,252913,0.06645190177853341,0.1275747496874327,0.2674746442798462,0.9872564874087136,252913,0.06741106243472768,0.1291246901689681,0.2701322992522744,0.987228809906964,252913,0.06894433427006867,0.13146000708911346,0.2739811963392387,0.9871853166899289,252913,0.07086759734160783,0.1342410194255075,0.27835250454517013,0.987165547045822,252913,0.07359402757638212,0.13805919091996371,0.2841333084174197,0.9871418234728938,252913,0.07724469257565629,0.14309058855478055,0.2915531621188332,0.9870943763270373
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_38,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.5009242296218872,1.2800199043956693,1.2793788860421786,1.2795978223228635,1.2791805964495389,1.49309241771698,1.4685493707656863,1.48305082321167,1.4883946180343628,1.4925689697265625,1.4959172010421753,1.4985215663909912,1.5008715987202086,1.5021988153457642,1.5033308267593384,1.5046335458755493,200647,123305,121586,119916,118830,3,False,250393,0.10417592321494429,0.13974099635867449,0.16442342031842225,0.8505509339318591,250393,0.17372512743335064,0.3793835003944276,0.4316700193735609,0.8747329198499958,250393,0.17393126921301197,0.38009558513144687,0.43258768914506074,0.861002504063612,250393,0.17386084313771383,0.3798523093033258,0.4322741479162929,0.8657750016973318,250393,0.17399502540835743,0.38031582114337464,0.4328715637814886,0.857811520290104,250393,0.10654824327980561,0.14788092651942417,0.16969083671743637,0.8685386572308331,250393,0.11412307237369416,0.17395062417276694,0.19016153151203158,0.9176933859972124,250393,0.10963342727063342,0.15849492279530203,0.1773968049715957,0.893084071839069,250393,0.10798767160279958,0.15283141292759783,0.17316980502250134,0.8796731538022229,250393,0.10670803857545419,0.1484301728644542,0.17006703379226665,0.8696648867979536,250393,0.10568885560810753,0.14492939318381828,0.16771183098325781,0.8616574744501644,250393,0.10490046438727266,0.1422248169597257,0.16596560494480794,0.8557148163087627,250393,0.10419177332819181,0.13979531305884135,0.164456519336629,0.8505908711505513,250393,0.1037931154917418,0.13842947847518203,0.1636327805000397,0.8480388828761187,250393,0.10345426284980257,0.1372690437828827,0.16294683898657913,0.845954160060385,250393,0.10306556010419686,0.1359384649887083,0.16217665290857047,0.8436298139324981
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_39,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.1442733971871606,1.128699596335131,1.129248002258705,1.135799391510319,1.1365861898398029,1.0767188549038642,1.1406797885884667,1.1552478075027466,1.1577810049057007,1.1602410078048706,1.1619433164596558,1.1651898622512817,1.1689846515655518,1.1732209920883179,1.1771368503567428,1.1809170246124268,216115,127145,113010,100520,99029,5,False,226937,0.02960209011724162,0.06694598965490252,0.11647688524635673,0.9929495851271498,226937,0.033709472788593355,0.0725065795129071,0.1158435120484073,0.993042121822356,226937,0.03349374187246419,0.07214626085556652,0.11570247385071872,0.993042121822356,226937,0.03130241707026189,0.06876020396623085,0.11493719345398297,0.9930024632386962,226937,0.031087326404021506,0.06846396800287555,0.11496029922247072,0.9930024632386962,226937,0.06826141008594716,0.14578446641062645,0.17044557419282122,0.9934607402054315,226937,0.030134237108772263,0.06728864218125416,0.11547831120282828,0.9929716176736275,226937,0.029821039042000272,0.07001445833977976,0.12250830010914034,0.9927821377739197,226937,0.03014648889700781,0.07126224219953742,0.12449141002057283,0.9927336661716688,226937,0.0306019853287601,0.0727166269256348,0.12661036203500806,0.9926896010787135,226937,0.031013854895323822,0.07387594069355274,0.12818310437919117,0.9926499424950537,226937,0.03202220422379339,0.07641874787668124,0.13141124918413571,0.9925485927812565,226937,0.033499007678488506,0.07981349004055797,0.13554012301749882,0.9925001211790057,226937,0.03530961458501089,0.0838343844800607,0.14056243075987607,0.9924296170302771,226937,0.03705697910936926,0.08766410465729256,0.14555465253879665,0.9923591128815487,226937,0.03881059886001288,0.0914793212216581,0.15066043021767336,0.9922753892049335
hallway_7/camera_c8c806b1bd7945318612b9aa514221d9_hallway_7_frame_4,hallway_7,c8c806b1bd7945318612b9aa514221d9,1.229328574315132,1.1797167420385333,1.2319169600430802,1.1890188455581665,1.1872227191925049,1.31405508518219,1.1819565296171652,1.2724698781967163,1.2890571355819702,1.2993848323822021,1.3076393604278564,1.3165546774863803,1.3242961168289185,1.3302038907981204,1.3479725360867316,1.3720316886901855,238728,175450,145127,137267,133937,5,False,238115,0.12506527394308903,0.30788652358996216,0.4019908368332584,0.9813535476555446,238115,0.1403125025795494,0.3695919565253032,0.47465872515971635,0.9728954496776767,238115,0.12427115239479515,0.3046705981738534,0.39837441469419194,0.9815005354555572,238115,0.13745061060214891,0.3580155405536542,0.46061461864149283,0.9762215736093904,238115,0.1380030616337674,0.3602505359290601,0.46331332503464256,0.9759611952207967,238115,0.10062793493915974,0.20578074978152028,0.29823706383785753,0.9816559225584276,238115,0.1396232287309732,0.36680418282983196,0.47126206694506895,0.9741595447577851,238115,0.11209098861917752,0.2548660250942953,0.3448291767127651,0.9820296915356026,238115,0.10737565531042381,0.2350283842861979,0.3250223411139508,0.9819582974613107,238115,0.1045378469668551,0.2228566763950381,0.31346668786455695,0.9818491065241585,238115,0.10232409867339552,0.2132246212086378,0.30471519139362346,0.9817105180270037,238115,0.09997174799876697,0.20288873051334438,0.29579438915030976,0.9816391239527119,238115,0.09795597364001714,0.1939652297832373,0.28853438533070064,0.9816139260441383,238115,0.09643508649629787,0.18719373367440656,0.283320926141545,0.9816223253469962,238115,0.09195893141874824,0.1670791267855566,0.2695175513340542,0.9816223253469962,238115,0.08616651572003607,0.1406044026550881,0.2559347078080706,0.981508934758415
