sample_id,region,image,sample,frame_index,time_difference_ms,valid_pixels,gt_coverage,gt_mean_m,gt_median_m,gt_support_mean,bim_pixels,bim_coverage,bim_gt_overlap_pixels,bim_gt_overlap_fraction,bim_abs_rel_overlap,bim_mean_abs_log_error,bim_win_fraction,scale,abs_log_scale,oracle_scale,scale_mismatch_abs_log,bim_scaled_abs_log_disagreement,direct_seed_fraction,anchor_support_mean,anchor_field_abs_mean,direct_correction_abs_log_mean,bim_edge_fraction,base_confidence_gt_mean,rgb_luminance_mean,rgb_luminance_std,rgb_saturation_mean,rgb_laplacian_variance,pose_recovery_fitness,pose_recovery_rmse_m,base_abs_rel,scaled_abs_rel,direct_abs_rel,refined_abs_rel,direct_gain_over_scaled,learned_gain_over_direct,learned_relative_gain,learned_frame_trust,learned_mean_pixel_trust,learned_mean_variance,learned_mean_abs_log_residual,gt_0.2_1_count,gt_1_2_count,gt_2_3_count,gt_3_5_count
3F_Region2/000170,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000170.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000170.npz,7299,4.1790008544921875,198848,0.782816830435878,0.7756034135818481,0.76708984375,11.950499534606934,254016,1.0,198848,1.0,0.13944399821094505,0.13051570601351284,0.5745544335371742,1.4036458730697632,0.3390730466307115,1.226271152496338,0.13509506513987934,0.017504120245575905,1.0,1.0,0.014629043638706207,0.01828630454838276,0.0,0.6705765128135681,0.30627015233039856,0.12835699319839478,0.38440686274509805,0.0042406669817864895,0.9799196787148594,0.10131945991459357,0.18637571915364948,0.1420403633854531,0.14025138353486907,0.08467334374027723,0.001788979850584016,0.055578039794591846,0.39627444944793805,0.3437228500843048,0.3974807858467102,0.089444600045681,0.046894848346710205,198848,0,0,0
3F_Region2/000172,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000172.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000172.npz,7381,1.6698837280273438,165542,0.6516991055681531,0.584145724773407,0.583984375,9.463567733764648,254016,1.0,165542,1.0,0.1795839339487864,0.16511183481759917,0.4036196252310592,1.543859601020813,0.4342855154866824,1.3559706211090088,0.12976799205200001,0.12625400722026825,0.4638605442176871,0.7790582776069641,0.04124223440885544,0.051552802324295044,0.0,0.6690460443496704,0.30121707916259766,0.09419398009777069,0.37290468409586053,0.0038310792297124863,0.9808080808080808,0.10190269470266598,0.2828853897068501,0.16044909514757988,0.14363759832502798,0.15545146690017003,0.016811496822551897,-0.01181386857514205,-0.08224774510925219,0.44764798879623413,0.3487745225429535,0.10230598598718643,0.014769837260246277,165542,0,0,0
3F_Region2/000174,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000174.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000174.npz,7463,0.34618377685546875,145954,0.5745858528596623,0.5554657578468323,0.55224609375,11.591720581054688,254016,1.0,145954,1.0,0.21984264948202858,0.198659525218562,0.32576017101278487,0.8825100064277649,0.12498515151062263,0.7848978221416474,0.11721658103791067,0.1481507122516632,0.35597757621567144,0.7133628129959106,0.034654874354600906,0.04331859573721886,0.0,0.678281307220459,0.35059258341789246,0.15179543197155,0.37055746187363836,0.001467557973228395,0.9789695057833859,0.10265653063054335,0.2657882538652828,0.16624675433271877,0.16725983496516086,0.15765793324767258,-0.0010130806324420982,0.009601901717488287,0.05740709788149857,0.4923117458820343,0.48727846145629883,0.12678314745426178,0.009451356716454029,145954,0,0,0
3F_Region2/000176,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000176.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000176.npz,7545,2.6781558990478516,164681,0.6483095553036029,1.1007031202316284,0.79736328125,12.877836227416992,253983,0.9998700869236583,164648,0.9997996125843297,0.28941066225371703,0.24343779988217287,0.38576842719012683,0.9821627736091614,0.017998227124412614,0.7890262603759766,0.21895744845294932,0.05432773008942604,0.8394971316977908,0.9963310360908508,0.015763618052005768,0.01970452256500721,0.1608087679516251,0.6998422741889954,0.39152780175209045,0.17374663054943085,0.385859477124183,0.0032004080712795258,0.983218163869694,0.09680355786818066,0.2542860861996966,0.23191310142139884,0.25430679632972164,0.1803857739534779,-0.022393694908322798,0.07392102237624373,0.2906765506982416,0.3654805123806,0.38234761357307434,0.1133667528629303,0.04048178717494011,97975,44514,12701,9491
3F_Region2/000178,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000178.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000178.npz,7629,4.942893981933594,195839,0.7709711199294532,1.6004958152770996,1.2001953125,13.017019271850586,239861,0.9442751637692114,181790,0.9282625013403868,0.25216858222399474,0.20623351892980912,0.18809065405137795,0.7220888137817383,0.3256071368764853,0.7819336652755737,0.0796217678283119,0.20861805975437164,0.5534830589383017,0.7336012125015259,0.038280196487903595,0.04785025492310524,0.4371338813303099,0.7346739768981934,0.4581887423992157,0.18587729334831238,0.33416013071895423,0.006597592961043119,0.9545816733067729,0.11077064754126352,0.2533207381914859,0.09505635825325852,0.12273722568005721,0.07712583323472377,-0.02768086742679869,0.04561139244533344,0.371618245341719,0.3676954209804535,0.40035927295684814,0.09772580862045288,0.03579355403780937,64654,87453,21496,22236
3F_Region2/000180,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000180.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000180.npz,7713,40.39597511291504,208278,0.8199404761904762,0.747136652469635,0.74072265625,11.363173484802246,254016,1.0,208278,1.0,0.0962678656201087,0.10157746647509579,0.5072211179289219,1.0075238943099976,0.007495730994192899,1.1082473993301392,0.09528411700059275,0.02831197902560234,0.9831349206349206,1.0,0.018825829029083252,0.023532288148999214,0.01024344923154447,0.687756359577179,0.34344422817230225,0.22117745876312256,0.31337145969498914,0.016859780997037888,0.9405450041288191,0.11991609212688224,0.09902717813668666,0.09224835385244413,0.0950968142791513,0.10246356469056929,-0.0028484604267071667,-0.007366750411417988,-0.07746579596024437,0.3645830750465393,0.41529011726379395,0.0871952548623085,0.012191672809422016,208278,0,0,0
3F_Region2/000182,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000182.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000182.npz,7795,8.786201477050781,242825,0.9559437200806249,0.6303494572639465,0.6279296875,6.72182035446167,254016,1.0,242825,1.0,0.07493130984247916,0.07798260063831977,0.5316421291053227,0.8855018615722656,0.12160071947770297,0.9509293437004089,0.07128520343581303,0.025283873081207275,0.9783123897707231,1.0,0.020729033276438713,0.02591129206120968,0.0,0.6725760102272034,0.1618082970380783,0.17736577987670898,0.5929218409586057,0.015448657795786858,0.9213675213675213,0.1273035033191485,0.04870299842760163,0.08161272689019157,0.0741569144295243,0.09142632928422452,0.007455812460667274,-0.017269414854700224,-0.23287666413241034,0.3694550395011902,0.458617240190506,0.08398447185754776,0.012235496193170547,242825,0,0,0
3F_Region2/000184,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000184.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000184.npz,7879,44.764041900634766,179719,0.7075105505165029,1.6216981410980225,1.3740234375,7.978026866912842,225971,0.8895935689090451,159095,0.8852430739098259,0.2536345226122757,0.2700891419042082,0.2257770514472485,0.983997642993927,0.01613177726412744,1.053623414039612,0.06836687135670697,0.1873873621225357,0.43195365777024486,0.8309532403945923,0.01428354810923338,0.017854437232017517,0.4693247669438146,0.7225380539894104,0.3533303439617157,0.19384591281414032,0.25774700435729847,0.009927005507051945,0.9081772498857926,0.1377642994121292,0.12307538008173094,0.1352692558063314,0.14157226118397503,0.16396317889587136,-0.006303005377643639,-0.02239091771189633,-0.15815893258071956,0.38941246271133423,0.3284064829349518,0.11513079702854156,0.039174724370241165,61637,70883,26819,20362
3F_Region2/000186,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000186.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000186.npz,7959,13.768911361694336,171403,0.6747724552784077,1.7374622821807861,1.5341796875,8.139781951904297,254016,1.0,171403,1.0,0.3739636767953303,0.5614305175522015,0.5442086777944377,0.6874454170465469,0.3747728459800733,1.0732398569583894,0.44545482328542413,0.08606819063425064,0.6975938523557571,0.9786668419837952,0.04812072589993477,0.060150910168886185,0.01553051776266062,0.6975559592247009,0.30373311042785645,0.10719482600688934,0.1279501633986928,0.01306889671832323,0.916,0.125393291884658,0.3025162513626487,0.39104802310569486,0.3837728305123904,0.353352369462585,0.007275192593304447,0.030420461049805392,0.07926684390135127,0.5150519013404846,0.49023038148880005,0.28126078844070435,0.06397872418165207,33582,89287,31650,16880
3F_Region2/000188,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000188.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000188.npz,8043,15.583038330078125,160114,0.6303303728898967,1.6765525341033936,1.4541015625,8.976428985595703,254016,1.0,160114,1.0,0.3514758429931174,0.5322281116891715,0.69695342068776,0.6609712243080139,0.4140449736514169,1.0882387638092041,0.4986055500396117,0.11843732744455338,0.5131409045099521,0.8655859231948853,0.0422285720705986,0.0527857169508934,0.0074719702695893175,0.7094061970710754,0.30052560567855835,0.13066403567790985,0.18195452069716775,0.01307806558907032,0.9474747474747475,0.11981151805183687,0.3333438324019067,0.4093345094930042,0.3946508514891344,0.3801094539389629,0.014683658003869782,0.014541397550171531,0.03684623381731608,0.5293847322463989,0.4959810972213745,0.3811386525630951,0.045562710613012314,39059,78364,26373,16309
3F_Region2/000190,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000190.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000190.npz,8125,17.671823501586914,168358,0.6627850214159738,1.5725680589675903,1.1484375,8.569055557250977,254016,1.0,168358,1.0,0.38104281037283644,0.6113270345038548,0.7328609273096616,0.5655615478754044,0.5699361513724265,1.096826195716858,0.6623568841212867,0.11649119853973389,0.5694562547241119,0.9093058109283447,0.03507684916257858,0.04384606331586838,0.0,0.7065536379814148,0.2817736864089966,0.11912123113870621,0.17190740740740743,0.011161144822835922,0.915374677002584,0.12821458951583883,0.4274434564775967,0.44324590371769285,0.42761912664026364,0.438688951112928,0.01562677707742921,-0.011069824472664358,-0.025887112579921837,0.5250078439712524,0.4961308538913727,0.40443098545074463,0.011284394189715385,63157,65097,20150,19932
3F_Region2/000192,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000192.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000192.npz,8209,20.214080810546875,150220,0.5913800705467372,1.7485625743865967,1.115234375,12.848841667175293,254016,1.0,150220,1.0,0.45722856477166823,0.7547880816469179,0.8379709759020104,0.42290908098220825,0.8605980616148052,1.231157898902893,1.0685531693995807,0.39282456040382385,0.4176232993197279,0.6923874616622925,0.018208399415016174,0.022760501131415367,0.0,0.6761068105697632,0.30699726939201355,0.16146305203437805,0.18966748366013073,0.012050279416143894,0.9308278867102396,0.1232905376484039,0.3477561097677687,0.6649901224220338,0.6655231470162353,0.6630989154910056,-0.0005330245942014589,0.0024242315252296365,0.0036425953568982295,0.37893179059028625,0.49149975180625916,0.3926776349544525,0.009203065186738968,67033,40464,12443,30235
3F_Region2/000194,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000194.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000194.npz,8289,10.776042938232422,142615,0.5614410115898211,1.4914908409118652,0.93603515625,11.782421112060547,214064,0.8427185689090451,121263,0.8502822283770992,0.5892910064281768,1.0064897036812548,0.7457097383373329,0.2988801717758179,1.2077125492100997,0.8202898502349854,1.0096150239246982,0.28974929451942444,0.2765948501382764,0.6376163363456726,0.018587389960885048,0.02323424257338047,0.2196948223733938,0.6876505613327026,0.3499458134174347,0.17936567962169647,0.1652325708061002,0.008747952058911324,0.9303209459459459,0.12242328612661983,0.444938789227613,0.6887104000985445,0.6867974491699225,0.6881031976946811,0.0019129509286219815,-0.001305748524758621,-0.0019012134164691139,0.533331573009491,0.3851722180843353,0.4387917220592499,0.007934663444757462,75666,34109,11547,21260
3F_Region2/000196,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000196.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000196.npz,8373,8.744001388549805,143010,0.5629960317460317,1.6206316947937012,1.10546875,13.778799057006836,208443,0.8205900415721844,116013,0.8112229913992028,0.6823386710972046,1.0329069398472586,0.42724522251816605,0.46022728085517883,0.7760348227050776,0.7947019934654236,0.5462467371161907,0.3038313090801239,0.26701784180807225,0.59119713306427,0.016268203034996986,0.020335251465439796,0.38293650793650796,0.7229955792427063,0.3693434000015259,0.17399337887763977,0.15142020697167757,0.011835928075015545,0.9433962264150944,0.12531712870868855,0.416014563564734,0.534486401117851,0.5330283348732902,0.5251564995656446,0.0014580662445607961,0.00787183530764557,0.014768136687361728,0.4536537826061249,0.3794507682323456,0.4318138062953949,0.0313766673207283,63617,42560,15204,21596
3F_Region2/000198,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000198.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000198.npz,8455,6.717920303344727,137330,0.5406352355757118,1.6936266422271729,1.146484375,10.784897804260254,225116,0.8862276392038296,116599,0.8490424524867108,0.5822109859432757,1.063274824398151,0.43370011749671955,0.45840197801589966,0.7800087985475059,0.8227222323417663,0.5848721570067813,0.215671107172966,0.44754260025942183,0.737385094165802,0.026331597939133644,0.03291449323296547,0.2596293146888385,0.7052096128463745,0.36237093806266785,0.1891646832227707,0.1556083877995643,0.01285705529153347,0.9481157837247406,0.133709003772505,0.46757415572896416,0.5362338768301999,0.5343358325487594,0.5265165504697205,0.0018980442814404697,0.007819282079038925,0.014633647235936395,0.5124223828315735,0.41951364278793335,0.5151681303977966,0.024462740868330002,57570,42229,13083,24397
3F_Region2/000200,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000200.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000200.npz,8539,4.374027252197266,166802,0.6566594230284707,1.7678139209747314,1.1962890625,10.915336608886719,254016,1.0,166802,1.0,0.44459388039411996,0.7503642979400726,0.6080262826584814,0.6399249136447906,0.44640443194124874,1.0576398134231568,0.5024442664152572,0.12637774646282196,0.5065428949357521,0.9062146544456482,0.04026983678340912,0.050337303429841995,0.026687295288485766,0.6894652247428894,0.25294336676597595,0.12098724395036697,0.17677505446623096,0.008479469455778599,0.9102416570771001,0.13773796944033806,0.43169331314891646,0.4448455173839895,0.42497112250737906,0.4390485909802769,0.019874394876610413,-0.014077468472897814,-0.03312570602406844,0.568616509437561,0.49743521213531494,0.40162530541419983,0.020610569044947624,49942,66352,20233,30259
3F_Region2/000202,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000202.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000202.npz,8621,2.1657943725585938,156921,0.61776029856387,1.7520085573196411,1.3173828125,12.6928071975708,254016,1.0,156921,1.0,0.3639782318810102,0.596520502354688,0.6192351565437386,0.8830188512802124,0.12440872947785307,1.1137630045413973,0.23215310556847932,0.0541485920548439,0.8849324452003023,0.9993535876274109,0.037702854722738266,0.04712856560945511,0.032525510204081634,0.6795472502708435,0.2753044664859772,0.20108024775981903,0.1827584422657952,0.016689930111169815,0.9277736411020104,0.12838261972491888,0.35382896107251527,0.3655914173221898,0.35406504212947476,0.3594230278467817,0.011526375192715044,-0.005357985717306946,-0.015132772456388489,0.4600121080875397,0.46967780590057373,0.07866055518388748,0.021784843876957893,30912,89110,11659,25228
3F_Region2/000204,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000204.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000204.npz,8703,0.36835670471191406,157859,0.6214529793398841,1.2858697175979614,0.92431640625,9.746077537536621,254016,1.0,157859,1.0,0.33031143496728094,0.5568851197904459,0.5512704375423637,0.8487226366996765,0.1640228401580358,0.9861415028572083,0.15006741750723476,0.09456688165664673,0.5755700428319476,0.9538337588310242,0.0514543242752552,0.06431791186332703,0.010302500629881582,0.6737605929374695,0.2940722107887268,0.1993919461965561,0.187020697167756,0.010596472769975662,0.8950518754988028,0.13834754602761312,0.30171957696638185,0.35321354531244803,0.331705322710635,0.3546509109024423,0.02150822260181301,-0.022945588191807254,-0.06917461560248753,0.47424420714378357,0.4796043634414673,0.08675939589738846,0.010060147382318974,87811,48791,7684,13566
3F_Region2/000206,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000206.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000206.npz,8785,2.4509429931640625,174169,0.6856615331317713,1.0109893083572388,0.85888671875,9.889923095703125,254016,1.0,174169,1.0,0.16381620769554284,0.26820582666835086,0.5469400409946661,0.8546775579452515,0.15703100638520487,0.8537616312503815,0.001072238085400297,0.01817263290286064,0.997008062484253,1.0,0.013640118762850761,0.01705014891922474,0.0,0.6964284777641296,0.2930193543434143,0.18961310386657715,0.1919539760348584,0.007577450480312109,0.935132781889421,0.13115741988174437,0.26407348280472204,0.16371753608127926,0.16366217221087617,0.15988846225566264,5.536387040308566e-05,0.0037737099552135334,0.023057924163142392,0.39503762125968933,0.45314547419548035,0.07606074213981628,0.014045152813196182,112949,50427,6628,4165
3F_Region2/000208,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000208.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000208.npz,8871,4.454851150512695,219167,0.8628078546233308,0.9882052540779114,0.8798828125,9.462783813476562,254016,1.0,219167,1.0,0.06300675719029325,0.05617512844086929,0.4923597074377073,0.7515277117490768,0.2856471952207105,0.7347679883241653,0.022553296524364164,0.06286133080720901,0.8939436885865457,0.994942307472229,0.03896963596343994,0.048712048679590225,0.07561334719072814,0.7462902069091797,0.3840833306312561,0.20316867530345917,0.27254384531590414,0.004113756585866213,0.9317288801571709,0.12612365548990864,0.34753119605064703,0.044927016785996074,0.0359991385130131,0.04294565110570811,0.008927878272982977,-0.006946512592695013,-0.19296330077965512,0.4537707269191742,0.4677276909351349,0.08017764240503311,0.03797222673892975,131002,80526,7619,20
3F_Region2/000210,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000210.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000210.npz,8949,6.800174713134766,176670,0.6955073696145124,1.3502826690673828,0.9619140625,12.166740417480469,222265,0.8750039367598892,152384,0.8625346691571857,0.36632659924926503,0.30096040779379724,0.08720731835363292,0.8724027395248414,0.1365041044431316,0.8795884817838668,0.008202989221695779,0.17334608733654022,0.6104289924189593,0.9095504283905029,0.03539994731545448,0.04424993693828583,0.5065074640967498,0.7797937989234924,0.3709120750427246,0.15922418236732483,0.14237472766884532,0.008266361430287361,0.9028757460661965,0.12996462282824925,0.16888281360563992,0.06755957246799205,0.1015875029014098,0.07993263358702203,-0.03402793043341776,0.021654869314387773,0.21316469738806085,0.3447038531303406,0.33273208141326904,0.10622310638427734,0.030625879764556885,93416,51074,14740,17428
3F_Region2/000212,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000212.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000212.npz,9033,9.104728698730469,179968,0.7084908037288989,1.1380412578582764,0.703125,11.298758506774902,217229,0.8551784139581758,151051,0.8393214349217639,0.40078454462400115,0.3930322219399408,0.299799405498805,0.7691348433494568,0.26248897588934333,0.7804741024971008,0.014635255655061045,0.23368601500988007,0.3456996993955687,0.8374402523040771,0.018324775621294975,0.022905973717570305,0.5041414714033762,0.7901562452316284,0.3731990456581116,0.15519386529922485,0.11231644880174292,0.012568078935146332,0.9143665958952583,0.13455366290564266,0.32495487757686814,0.13182448710031006,0.12741513936045842,0.13335945801390495,0.004409347739851632,-0.005944318653446523,-0.04665315819833622,0.4086553752422333,0.3687717914581299,0.0937277153134346,0.022508010268211365,113267,40017,9818,16864
3F_Region2/000214,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000214.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000214.npz,9117,9.010076522827148,168638,0.6638873141849332,1.3613020181655884,0.83642578125,14.398723602294922,216216,0.8511904761904762,139817,0.829095458911989,0.46165615702132073,0.5339548190670662,0.32129140233304965,0.807622492313385,0.21366054212223587,0.7798045873641968,0.03505137758416176,0.20328368246555328,0.45256595256595256,0.8580692410469055,0.021532855927944183,0.026916073635220528,0.5176327475434618,0.7863604426383972,0.3580147325992584,0.16374319791793823,0.10101279956427014,0.010216543450951576,0.8960709759188846,0.1314836078305144,0.34765186954123445,0.17831088918613194,0.17118548036525263,0.17060155256848328,0.007125408820879309,0.0005839277967693568,0.003411082502578197,0.3957590162754059,0.354276567697525,0.0963498204946518,0.020387573167681694,97166,38795,10443,22228
3F_Region2/000216,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000216.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000216.npz,9201,13.662099838256836,146886,0.5782549130763417,1.529565691947937,1.1875,8.564437866210938,222291,0.8751062925170068,123633,0.8416935582696785,0.45202414858896894,0.6851845532746111,0.4728187458041138,0.558470755815506,0.5825530238572378,0.817748236656189,0.3813522549552117,0.22837910056114197,0.33852022798943726,0.6355424523353577,0.025517666712403297,0.031897082924842834,0.4056437389770723,0.7573358416557312,0.2810550332069397,0.1073562353849411,0.09232298474945534,0.007633806671947241,0.9120951751487112,0.14320810812776466,0.4606384722477048,0.38827595777976637,0.38126873560001956,0.36095106463693954,0.007007222179746808,0.020317670963080015,0.053289632917593394,0.46023663878440857,0.40555092692375183,0.4613931477069855,0.06713249534368515,56703,48955,24219,17006
3F_Region2/000218,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000218.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000218.npz,9281,15.512943267822266,149969,0.5903919438145628,1.1049110889434814,0.95849609375,10.109602928161621,254016,1.0,149969,1.0,0.30943006867252565,0.47276265219812097,0.432416032646747,0.6964285969734192,0.3617900079257221,0.8446561694145203,0.19296437339328992,0.04096187651157379,0.9849143361048123,1.0,0.035291727632284164,0.04411466419696808,0.0,0.6788191199302673,0.31202396750450134,0.11723998188972473,0.10297222222222221,0.011338967829942703,0.9266886326194399,0.11849574080313625,0.3384123155505537,0.3112599232397828,0.30821035306974953,0.3116386557359422,0.0030495701700332667,-0.0034283026661926508,-0.011123256023190139,0.47640305757522583,0.49212872982025146,0.2741873860359192,0.010467051528394222,85877,52078,8975,3037
3F_Region2/000220,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000220.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000220.npz,9377,16.543865203857422,169200,0.6660997732426304,1.1735540628433228,1.046875,12.835419654846191,252466,0.9938980221718317,167726,0.9912884160756501,0.1995715855025458,0.16128425229242932,0.21026555215053122,0.9191096425056458,0.08434985742553146,0.8429700046777725,0.08647404582744463,0.062465887516736984,0.8933044449549642,0.9830224514007568,0.01524310652166605,0.019053881987929344,0.12503149407911313,0.7124857902526855,0.35907408595085144,0.1113894134759903,0.07931808278867103,0.0029970926698297262,0.9421119592875318,0.1330625458582916,0.18806373111033894,0.09231940279392564,0.10499353646348905,0.06899928235414743,-0.012674133669563409,0.03599425410934162,0.34282352344478306,0.3511805534362793,0.4342050552368164,0.088933564722538,0.022152014076709747,76641,82079,10480,0
3F_Region2/000222,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000222.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000222.npz,9459,13.124227523803711,225293,0.8869244457042076,0.6920758485794067,0.62841796875,8.205026626586914,254016,1.0,225293,1.0,0.15872616784032348,0.14723510744896645,0.49901239718943774,1.314423531293869,0.2733981902692496,1.1239620447158813,0.15653820741427263,0.04552074149250984,0.9294178319475939,1.0,0.03720333054661751,0.046504173427820206,0.0033580561854371378,0.6888177990913391,0.3751642405986786,0.10311401635408401,0.04141421568627451,0.00020688305085059255,0.9325925925925926,0.11953012081770346,0.1231240067650794,0.15258727474642386,0.15904586909984672,0.10107242459371278,-0.0064585943534228585,0.05797344450613394,0.36450770355902196,0.3763282001018524,0.3902738094329834,0.09445367008447647,0.04581954702734947,195444,29849,0,0
3F_Region2/000224,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000224.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000224.npz,9537,10.950088500976562,237684,0.9357048374905518,1.2777618169784546,0.95849609375,10.347957611083984,199258,0.7844309019904258,193477,0.8140093569613436,0.4050558577376122,0.2792949670697292,0.32114411532120096,0.8992017835378647,0.10624781637285285,0.7836024284362793,0.137605677467285,0.19666987657546997,0.5680073071093757,0.6933313608169556,0.016986286267638206,0.021232858300209045,0.5299981103552532,0.7792293429374695,0.40906697511672974,0.16220200061798096,0.08425953159041395,0.009385093115270138,0.9420682187330807,0.12690519847586806,0.26611662537043435,0.14050829359727854,0.1372332019798517,0.10828341988322283,0.0032750916174268396,0.028949782096628865,0.21095319266017865,0.31404203176498413,0.3095618784427643,0.11447089910507202,0.04327693209052086,126427,73001,22079,16173
3F_Region2/000226,3F_Region2,/home/bgao491/SLABIM/sensor_data/3F_Region2/images/data/000226.png,/home/bgao491/PriorBIMDA/data/processed/slabim_504_r50/samples/3F_Region2/000226.npz,9657,8.170843124389648,207128,0.8154132023179642,1.2210534811019897,0.904296875,9.955361366271973,202893,0.7987410241874527,165557,0.7992980186165076,0.48899769981033725,0.4628678680152455,0.08798178270927838,0.8477409899234772,0.16518012625642875,0.808662337064743,0.0471937059048852,0.413254976272583,0.31225818534892774,0.49846532940864563,0.01785055547952652,0.0223131962120533,0.5221678949357521,0.7681906223297119,0.372031033039093,0.1613658219575882,0.13717429193899783,0.009240561164915562,0.939203354297694,0.12668434963007524,0.2791634074914252,0.12737393065426733,0.13756149731019626,0.12766882811887026,-0.010187566655928931,0.009892669191326003,0.07191452103068047,0.4468378722667694,0.3388242721557617,0.10334253311157227,0.02610636316239834,110429,68765,14110,13816
